Simulation,Final_Value
3443,764746.2351074956
3444,1965590.5321958063
3445,1427460.8212624143
3446,1030438.0397354491
3447,1523505.0111848626
3448,1544107.9088622143
3449,1023821.0000574328
3450,1929738.3514167366
3451,915269.205225668
3452,1022269.0956651659
3453,1009165.7694361154
3454,1898397.5149126407
3455,2224116.959981593
3456,1186260.8176087418
3457,1518124.1071274825
3458,1304318.9286511098
3459,1329293.431755999
3460,2422102.031985337
3461,1604998.407356412
3462,930348.673702393
3463,1448781.72018627
3464,1294765.654398643
3465,1037879.6469488449
3466,987291.2977030808
3467,1664512.571502561
3468,1410858.750396424
3469,1227566.7819271365
3470,1682234.6808571452
3471,1120256.0483605308
3472,1226019.911368098
3473,823846.1134955229
3474,1424879.2918908384
3475,1569481.622734167
3476,668283.444003217
3477,1421016.4404062375
3478,1009961.4654491291
3479,1229020.9993055647
3480,1695763.423628723
3481,1517714.536279633
3482,1407738.2878854976
3483,923361.3327702794
3484,849127.4580844701
3485,913824.7337837779
3486,1537015.535303033
3487,832690.8436582951
3488,910530.0577981068
3489,1778716.728719378
3490,1773498.8101041329
3491,1773071.204483541
3492,1572295.5942443435
3493,888773.6218548933
3494,935215.6005371388
3495,909862.2516788886
3496,1352110.88034403
3497,793263.573190563
3498,1218046.258114912
3499,1342813.8746952503
3500,2142691.6640267484
3501,2274124.210321908
3502,1203629.3594557105
3503,1282699.0851926191
3504,1563262.664857418
3505,1591706.4057417854
3506,1389121.2901757879
3507,2227579.1396835535
3508,1606265.9919280014
3509,1066670.9379264978
3510,1296507.6741046105
3511,1510500.5164523937
3512,790403.9059662322
3513,1165702.5936567155
3514,1016012.6330001277
3515,2611516.422887349
3516,895517.9508382804
3517,911094.8834248501
3518,2012983.7450806631
3519,802981.3700321529
3520,1221382.9353506858
3521,783911.472054618
3522,1010120.035576636
3523,1389698.290486945
3524,1544142.2718463205
3525,861461.4239275025
3526,616924.5606930299
3527,1312773.4969683937
3528,1002635.3229791551
3529,1285957.313363519
3530,1182662.4934985477
3531,1046002.8349449886
3532,673448.6009330533
3533,957840.0431326097
3534,867540.8374409762
3535,1022677.6655258924
3536,1888915.6137034674
3537,1479270.2406970079
3538,1748508.552637382
3539,1228924.4755778087
3540,1359393.7596967022
3541,738263.0967748418
3542,1547148.9606933414
3543,1038479.5663589992
3544,1097700.2946217426
3545,1125712.671037598
3546,1698885.4367004689
3547,1991797.742751562
3548,894157.608447001
3549,1501307.9073928273
3550,1258985.1377791956
3551,1516820.2513600218
3552,1215391.8777156489
3553,1423260.7823986197
3554,2686977.3814898366
3555,1146113.1702822256
3556,1387709.7323082765
3557,1187895.0174474942
3558,1248883.935325436
3559,787849.151490766
3560,859150.8967009902
3561,1097088.8913878426
3562,1284907.9103797833
3563,1306967.743556343
3564,1074555.714287306
3565,1369523.85531277
3566,809536.3467826591
3567,1857267.889330917
3568,1730604.891261184
3569,1370458.2576422743
3570,1636037.4843634765
3571,884966.1170832068
3572,1794250.2920139777
3573,547555.8345923746
3574,927507.0325013188
3575,884204.2607571486
3576,2707519.8248704
3577,1454180.6466099417
3578,2521594.4977796823
3579,1389223.842833082
3580,1006345.0736413611
3581,931633.6420216268
3582,1047705.9230713488
3583,961827.5668084596
3584,1599372.6149718815
3585,1024830.3489075219
3586,1385016.78700022
3587,1354429.2335395524
3588,1693383.6695523325
3589,1706891.1304208722
3590,894808.3401905677
3591,1726013.1204137001
3592,644236.9898810083
3593,1153155.3404162806
3594,1564887.7433192374
3595,1292747.9959909723
3596,876357.3849171897
3597,955649.0087753383
3598,763926.4942214738
3599,1818376.1787602694
3600,1212110.9539756735
3601,1171581.683928044
3602,2399852.5866089156
3603,756083.4677620764
3604,1145693.6077830277
3605,1216610.8884537835
3606,1097104.4830852035
3607,1309442.6348931594
3608,1641619.021501632
3609,1395179.7530644226
3610,1324501.2866992506
3611,1328558.013501591
3612,1318531.011320978
3613,1352619.3959785863
3614,1985106.4150725359
3615,1075102.0589004986
3616,1634705.649764758
3617,2997527.308199622
3618,1460148.5217685062
3619,1118527.0619926818
3620,1375461.8585994283
3621,1522765.5894679837
3622,1371110.0456936238
3623,1357674.360926813
3624,1590328.1708514667
3625,1207672.4298340494
3626,974379.6549161691
3627,1639799.9598406986
3628,1494359.9044615596
3629,1150362.1357906235
3630,1580149.1403391792
3631,999324.8612667487
3632,1055453.947898521
3633,1350730.7488805952
3634,1223103.1820782928
3635,1038939.6158341364
3636,1281412.6627830516
3637,884439.640281006
3638,1267475.3316956626
3639,1384293.993301049
3640,848158.5854196041
3641,1658558.6151461205
3642,1276512.160429388
3643,1911807.4999498227
3644,1210685.5810744565
3645,636723.8571073565
3646,857828.7722896534
3647,1849681.534844953
3648,1643511.0033069144
3649,1565743.110134535
3650,1553680.945271965
3651,1784578.0739530688
3652,1225432.5912745825
3653,604361.2171938618
3654,1035370.5271687534
3655,1217093.7509343475
3656,1083507.7061654655
3657,968805.9513236936
3658,1270358.3729743694
3659,1036126.7705484196
3660,1141302.064664931
3661,1007544.9905036022
3662,820917.0098506017
3663,861090.9053812393
3664,1251491.6704737286
3665,1046404.2661923966
3666,1091105.7923097904
3667,1610060.582137603
3668,1628078.15698072
3669,689126.1788497033
3670,1358906.4969801544
3671,918893.2965900796
3672,1328930.024339222
3673,1097074.9119103332
3674,814799.0031857585
3675,723933.332100732
3676,1044970.5390177213
3677,1076200.5725817576
3678,962787.8975287691
3679,1552267.197655601
3680,1701585.9420809543
3681,1100309.1673819493
3682,1499225.3122232785
3683,749439.4272333457
3684,1034336.368556035
3685,1091234.7124785208
3686,879615.0243091842
3687,1089852.383023167
3688,2229556.711198841
3689,1484887.5793883458
3690,1099544.3712506506
3691,1733731.7747076347
3692,1351907.6383512896
3693,1571552.252917726
3694,932575.0907495344
3695,942848.9099171979
3696,1911191.2726038103
3697,787346.6489344724
3698,589977.3750585631
3699,1077168.842004148
3700,1138368.8291789598
3701,1858957.75107544
3702,1267350.3556154142
3703,1125617.334291811
3704,1086265.536333777
3705,956495.3713446972
3706,1149334.750400126
3707,696418.6053564983
3708,1145015.9019965406
3709,1101682.9883349547
3710,712712.8678733271
3711,1050659.826402197
3712,1365926.6625238743
3713,1225312.8568825312
3714,1595284.9804747964
3715,724473.0193292222
3716,1791929.2900377163
3717,975556.6770819798
3718,673086.4470317229
3719,1453376.0623336658
3720,1253547.202364077
3721,622577.7451553526
3722,1729397.3578230105
3723,1798180.937690198
3724,1232222.4180747902
3725,1450250.5174677274
3726,2659362.34965476
3727,999994.5529444742
3728,756228.4176119182
3729,1318695.1986883236
3730,957214.9739688461
3731,1411235.6547899533
3732,1310101.214892516
3733,561730.9711230365
3734,1031014.652908522
3735,1465832.0827847214
3736,771962.6338033077
3737,886953.5733896475
3738,1921550.9528676686
3739,1133228.4348322218
3740,1705023.359671183
3741,894061.1650066726
3742,1654091.3504588667
3743,862733.1450348666
3744,1261659.9091154742
3745,1463426.1173941125
3746,1223306.6105253007
3747,1061223.016928057
3748,1503365.1068087118
3749,1268094.9114745604
3750,1075889.275783135
3751,1740446.684827621
3752,927722.2401117323
3753,1488326.2348933988
3754,1334205.1293346987
3755,1374852.6152495965
3756,1631219.2028839774
3757,952498.2207455634
3758,949639.3204744115
3759,1072538.532625736
3760,872311.4718025294
3761,1003786.8263081296
3762,968444.9411356745
3763,1440143.788234996
3764,1191837.5757178843
3765,894898.8358851402
3766,1509979.7464669337
3767,1502515.8335516327
3768,1134740.246036164
3769,1304545.9583090108
3770,515175.4657062201
3771,1196937.89719035
3772,1211826.9088516498
3773,1640501.2437224498
3774,1890637.7850924733
3775,1405717.8616958377
3776,1273743.8272592076
3777,2470110.076964679
3778,2087033.2110415318
3779,1072304.2793112192
3780,1920837.8612858066
3781,976860.1647655767
3782,1120394.289375878
3783,1006864.5370136162
3784,1716104.577125195
3785,1244875.7998527165
3786,1196519.3993150885
3787,840005.8679203724
3788,1726167.5826354837
3789,1411583.7311418222
3790,1666413.348030398
3791,1311059.1386548972
3792,855743.6864176318
3793,1646702.204579321
3794,1383921.3122837879
3795,1796723.553347226
3796,1380089.4337329564
3797,1076699.6280244626
3798,1222690.0232778243
3799,1658310.0441933197
3800,1424987.43780962
3801,1621993.8315383682
3802,826261.5056945562
3803,1460304.4196304008
3804,999651.4110691316
3805,2084677.1461764679
3806,2777023.6282018777
3807,1166267.1104937564
3808,1108715.7585906647
3809,1083012.447369762
3810,1473206.6426240487
3811,1579426.5784994012
3812,790870.2483647277
3813,1500240.9923385435
3814,1183151.3195549108
3815,1389645.5748220303
3816,1545025.8275564616
3817,1004737.9153689165
3818,610195.7722547671
3819,1438175.7292957874
3820,1565943.8530104677
3821,885982.1323398083
3822,925871.2437435916
3823,965635.3630261444
3824,1294997.1715096594
3825,966873.3278295806
3826,1838202.0179375622
3827,782986.2033355113
3828,1564013.168239499
3829,828994.8167580432
3830,831416.743719339
3831,1396831.3107378003
3832,1417738.6583852048
3833,1420154.0742840986
3834,1087924.584081855
3835,1288637.0696038234
3836,1477899.5538710866
3837,862270.5919819683
3838,1045873.7025932674
3839,1023232.0739236969
3840,1347322.2130538544
3841,1172241.2583839293
3842,932711.1213628626
3843,1365978.649064328
3844,1488015.647105429
3845,1233354.8386181972
3846,1305607.9966721705
3847,943054.5920480614
3848,1217182.9518532446
3849,1370093.0604897274
3850,1727274.9062612762
3851,1955812.2593350313
3852,1724387.6635686676
3853,1691244.1826635788
3854,1989090.1076971588
3855,1806850.1692669012
3856,640095.9854460647
3857,2305619.262948836
3858,1138833.8209491863
3859,1775842.6533323955
3860,1243400.502549463
3861,1740730.4549142183
3862,1180226.1023431486
3863,1428155.7870458893
3864,1837875.8907272306
3865,1256549.4064003578
3866,1169409.992237311
3867,2091533.996112196
3868,1016507.238889676
3869,1350713.094918747
3870,1347705.4229346553
3871,1087099.433578291
3872,2306940.748845478
3873,1143865.2570160406
3874,839152.7106183309
3875,2383941.7301867898
3876,1639714.2634474996
3877,653163.9667704079
3878,1085290.6118217893
3879,1724020.7182305914
3880,1591859.3482321815
3881,1166717.8913891707
3882,1009282.5771628493
3883,1575998.4772621435
3884,1093606.738113979
3885,1115824.8340903632
3886,955545.8469786082
3887,1001403.0236728393
3888,1054394.3553019476
3889,1600470.4695293615
3890,1037234.0260089659
3891,2075660.205153379
3892,819768.5338837857
3893,1354606.681209009
3894,2266973.0060963007
3895,630684.5003383347
3896,1404121.5129076696
3897,1106120.3533034308
3898,671498.8055964259
3899,1194613.0027451306
3900,1366752.9993461953
3901,762707.0318272331
3902,1074142.2151135728
3903,1285583.1535472064
3904,959000.5384557283
3905,1267936.1913592732
3906,995802.5410622203
3907,1059226.8146552108
3908,2937328.9861860857
3909,2275595.898948998
3910,991762.3716588541
3911,1006718.1189669266
3912,1766667.6943727673
3913,1202338.5854257538
3914,688942.9232894597
3915,1944707.9890953705
3916,2551267.0442696894
3917,1376557.3820527154
3918,2052117.1897108522
3919,3116101.0094297244
3920,1508903.0653343138
3921,1823831.4061133757
3922,1327859.8116094612
3923,1628607.3429657063
3924,1203061.6686210118
3925,1322034.6781288108
3926,2084462.556265477
3927,1363859.4661425934
3928,2153495.76037378
3929,2003445.5934833293
3930,990876.5720928714
3931,751397.8060156164
3932,1548424.7154161434
3933,819895.5655045217
3934,1270682.4425883286
3935,2456070.23335833
3936,1545982.3699630005
3937,2232469.8913394674
3938,682512.9883924787
3939,1893473.3932939835
3940,1474420.9934547632
3941,1250322.1654323416
3942,1536211.4739515996
3943,1429497.5359408201
3944,1083170.2270183791
3945,1005215.0534942314
3946,670759.2378385192
3947,1071032.3824245562
3948,1076299.4342684513
3949,1093642.5368757509
3950,1297874.36136786
3951,2033945.6286798145
3952,1134033.939382489
3953,965184.7810094169
3954,1292656.7581623108
3955,928217.7327248509
3956,1203496.5415507813
3957,816912.3200472308
3958,1389065.8305643126
3959,1511004.1903823407
3960,1420593.9721008192
3961,1278905.4803410745
3962,1155338.1675786227
3963,1188350.4301912917
3964,1579912.3952795805
3965,1038575.1800533929
3966,1787362.717219725
3967,1374905.6418298385
3968,1029069.0621662646
3969,1054948.0847585874
3970,1143677.830479932
3971,1335755.0980422746
3972,1091758.7912986001
3973,998971.4555945537
3974,866205.2087039385
3975,1218876.3052731797
3976,909784.5174879805
3977,1659095.0895841701
3978,1362523.0037136353
3979,1625908.3737493625
3980,672073.3753605207
3981,1320106.6399876932
3982,964982.5223101313
3983,1188698.0690041657
3984,964399.0683007791
3985,2212855.1500635827
3986,1487915.288516935
3987,1578084.7396048144
3988,1241103.2333652007
3989,1659575.0351971413
3990,1430195.7524842012
3991,1013708.086574887
3992,1571032.817684292
3993,1170766.5212434342
3994,1524801.4527681624
3995,1180313.0069130755
3996,1518698.73588741
3997,1476989.2619453804
3998,1455918.5483155595
3999,1163143.161248203
4000,971431.3882531963
4001,1216153.50466297
4002,1917929.5535820755
4003,1418448.1329385105
4004,1253395.0955774493
4005,1612351.7101615232
4006,1320828.617335746
4007,930236.9573094896
4008,2070207.4580182503
4009,875027.9174851477
4010,1064923.5741699045
4011,1270205.9786035318
4012,1566776.1666265656
4013,1636719.8382245929
4014,1148429.6413401298
4015,1325865.4433360347
4016,1379935.205001549
4017,1069048.6224236058
4018,1306049.3492286864
4019,1023967.1800734365
4020,1845639.918218518
4021,1514381.470061967
4022,1368257.666543042
4023,2486340.4951663096
4024,607761.117030939
4025,1330456.451993562
4026,1066147.925450133
4027,1014024.0209756793
4028,1295503.9701286932
4029,1819764.2351409232
4030,2269396.9229245894
4031,1403189.9220466944
4032,1000835.357364557
4033,1202983.7408300259
4034,945868.9387566044
4035,1074376.9396651133
4036,1181367.8645453833
4037,1996270.9159457332
4038,803781.6282952783
4039,1065348.3321744266
4040,1137140.8768779086
4041,1950178.1453307886
4042,1165111.4864402236
4043,1805156.6337426251
4044,934287.1836702864
4045,1563140.8401744831
4046,1010365.5301754766
4047,1935004.8233232012
4048,917667.1589562076
4049,1438456.658763231
4050,751988.3330456405
4051,1969899.1839325305
4052,1727710.3140232724
4053,1093185.9495792487
4054,1354780.7078710112
4055,952196.1620671148
4056,987677.9569458887
4057,1093972.257225451
4058,1911668.8630442212
4059,1139969.907631769
4060,1008814.5970212348
4061,1918551.3542662729
4062,1599826.0286963186
4063,1038530.8510101436
4064,1440806.4267010107
4065,1321823.5704584487
4066,892421.4935251055
4067,2101172.6685979916
4068,1254553.2941204282
4069,749166.6490913472
4070,933037.5717408105
4071,1199758.8362370406
4072,1000523.052179844
4073,1132598.1275844802
4074,809528.3239362853
4075,1273444.7714506774
4076,1392188.626352241
4077,1307906.4449620277
4078,595686.4385484799
4079,1330061.6235792027
4080,1077869.0364888266
4081,1274299.361800438
4082,872291.9382324567
4083,1364490.1239435433
4084,1909431.129409668
4085,978872.2202879764
4086,1064984.241806407
4087,1639159.5486132395
4088,1139886.4862905075
4089,870728.663508329
4090,1533970.6356976344
4091,1298127.2133443959
4092,1691837.379384014
4093,1293987.3087095625
4094,1817591.438995149
4095,1161407.1311720682
4096,1679567.6960594568
4097,987624.9772816728
4098,712784.3137186953
4099,888860.154089611
4100,925822.2770073905
4101,1041250.2635431356
4102,1584903.1100190163
4103,1487699.2110875938
4104,957787.5757227966
4105,827891.9981596076
4106,1314388.0300477622
4107,1087586.6171673574
4108,1298403.281829705
4109,940673.5174596137
4110,1047125.0053192953
4111,802619.1658757303
4112,1310626.0607950625
4113,860077.888022281
4114,1343351.2603748976
4115,1458650.7144437402
4116,1762742.6857239464
4117,889967.3966197615
4118,1822011.4867875054
4119,778897.0864927677
4120,1162284.0744196062
4121,1581095.0205244399
4122,1150832.63023574
4123,1520116.9200622423
4124,1132446.373235051
4125,2132109.3194059464
4126,1273663.8981190997
4127,1314416.1786828001
4128,1184310.1329027924
4129,1352033.1742430246
4130,983356.8851252578
4131,1304965.368715102
4132,1327556.037401746
4133,1421097.1338347318
4134,1704936.2037560367
4135,1421084.7015107938
4136,923732.5807067436
4137,1873405.0574954196
4138,1952070.3865024445
4139,1134813.8741780946
4140,900407.8264658906
4141,1368612.5978213535
4142,1137315.5611110143
4143,1320658.320059116
4144,1223211.6523181326
4145,1120642.5990073457
